Customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST07078,266,4,383.35,2,4,4,244,Others
CUST07079,176,4,384.49,3,4,4,344,Loyal Customers
CUST07080,111,5,478.35,4,5,5,455,High-Value Champions
CUST07081,36,3,287.26,5,3,3,533,Loyal Customers
CUST07082,55,2,192.14,4,2,2,422,Potential Loyalists
CUST07083,96,5,481.82,4,5,5,455,High-Value Champions
CUST07084,48,3,285.44,5,3,3,533,Loyal Customers
CUST07085,57,3,285.44,4,3,3,433,Loyal Customers
CUST07086,177,5,477.13,3,5,5,355,Loyal Customers
CUST07087,15,3,281.49,5,3,2,532,Loyal Customers
CUST07088,164,2,191.44,3,2,2,322,Others
CUST07089,337,3,285.9,2,3,3,233,Others
CUST07090,278,1,97.23,2,1,1,211,At-Risk
CUST07091,220,1,94.67,2,1,1,211,At-Risk
CUST07092,194,3,290.04,3,3,4,334,Loyal Customers
CUST07094,358,3,286.59000000000003,1,3,3,133,Others
CUST07095,15,6,575.05,5,5,5,555,High-Value Champions
CUST07096,40,4,381.36,5,4,4,544,High-Value Champions
CUST07097,204,3,282.13,2,3,2,232,Others
CUST07098,427,2,192.22,1,2,2,122,At-Risk
CUST07099,411,4,386.6,1,4,5,145,Others
CUST07100,318,3,286.13,2,3,3,233,Others
CUST07101,105,6,570.52,4,5,5,455,High-Value Champions
CUST07102,26,4,383.12,5,4,4,544,High-Value Champions
CUST07103,544,2,192.36,1,2,2,122,At-Risk
CUST07104,260,2,190.03,2,2,2,222,At-Risk
CUST07105,174,3,287.55,3,3,3,333,Loyal Customers
CUST07106,137,4,379.89,3,4,4,344,Loyal Customers
CUST07107,534,2,192.45,1,2,2,122,At-Risk
CUST07108,19,3,285.9,5,3,3,533,Loyal Customers
CUST07109,624,2,191.23000000000002,1,2,2,122,At-Risk
CUST07110,197,4,376.58,3,4,4,344,Loyal Customers
CUST07111,190,7,662.05,3,5,5,355,Loyal Customers
CUST07112,228,8,762.38,2,5,5,255,Others
CUST07113,565,3,286.11,1,3,3,133,Others
CUST07114,630,2,192.45,1,2,2,122,At-Risk
CUST07115,276,2,190.92000000000002,2,2,2,222,At-Risk
CUST07116,5,3,287.38,5,3,3,533,Loyal Customers
CUST07117,103,4,382.7,4,4,4,444,High-Value Champions
CUST07118,85,4,381.34000000000003,4,4,4,444,High-Value Champions
CUST07119,166,1,94.88,3,1,1,311,One-Time Buyers
CUST07120,29,4,384.13,5,4,4,544,High-Value Champions
CUST07121,79,3,286.59000000000003,4,3,3,433,Loyal Customers
CUST07122,262,3,284.03,2,3,3,233,Others
CUST07123,197,6,568.37,3,5,5,355,Loyal Customers
CUST07124,10,2,192.5,5,2,2,522,Potential Loyalists
CUST07125,131,5,474.37,3,5,5,355,Loyal Customers
CUST07126,4,6,575.9300000000001,5,5,5,555,High-Value Champions
CUST07127,35,1,94.67,5,1,1,511,One-Time Buyers
CUST07128,492,2,192.36,1,2,2,122,At-Risk
CUST07129,126,2,190.76999999999998,3,2,2,322,Others
CUST07130,352,3,287.89,1,3,3,133,Others
CUST07131,35,4,379.46000000000004,5,4,4,544,High-Value Champions
CUST07132,61,1,94.45,4,1,1,411,One-Time Buyers
CUST07133,355,4,379.03,1,4,4,144,Others
CUST07134,157,5,478.11,3,5,5,355,Loyal Customers
CUST07135,337,4,377.96,2,4,4,244,Others
CUST07136,108,3,289.13,4,3,4,434,Loyal Customers
CUST07137,87,1,96.56,4,1,1,411,One-Time Buyers
CUST07138,368,2,192.14,1,2,2,122,At-Risk
CUST07139,266,1,94.45,2,1,1,211,At-Risk
CUST07140,19,3,288.34000000000003,5,3,3,533,Loyal Customers
CUST07141,307,2,187.25,2,2,1,221,At-Risk
CUST07142,278,3,285.68,2,3,3,233,Others
CUST07143,385,2,192.81,1,2,2,122,At-Risk
CUST07144,76,4,378.02,4,4,4,444,High-Value Champions
CUST07145,51,4,379.61,4,4,4,444,High-Value Champions
CUST07146,229,4,379.08,2,4,4,244,Others
CUST07147,35,6,577.13,5,5,5,555,High-Value Champions
CUST07148,538,1,96.11,1,1,1,111,At-Risk
CUST07149,635,1,94.45,1,1,1,111,At-Risk
CUST07151,119,4,380.81,3,4,4,344,Loyal Customers
CUST07152,75,3,287.17,4,3,3,433,Loyal Customers
CUST07153,512,2,192.67000000000002,1,2,2,122,At-Risk
CUST07154,157,4,383.06,3,4,4,344,Loyal Customers
CUST07155,16,5,479.93,5,5,5,555,High-Value Champions
CUST07156,126,2,187.68,3,2,1,321,Others
CUST07157,230,4,381.83,2,4,4,244,Others
CUST07158,213,3,286.28,2,3,3,233,Others
CUST07159,199,2,190.7,3,2,2,322,Others
CUST07160,548,1,96.25,1,1,1,111,At-Risk
CUST07161,343,1,92.8,2,1,1,211,At-Risk
CUST07162,381,4,382.24,1,4,4,144,Others
CUST07163,107,4,382.01,4,4,4,444,High-Value Champions
CUST07164,167,1,94.45,3,1,1,311,One-Time Buyers
CUST07165,636,2,192.0,1,2,2,122,At-Risk
CUST07166,207,6,576.4,2,5,5,255,Others
CUST07167,122,7,669.82,3,5,5,355,Loyal Customers
CUST07168,244,6,568.27,2,5,5,255,Others
CUST07169,1,6,574.36,5,5,5,555,High-Value Champions
CUST07170,104,4,384.78,4,4,4,444,High-Value Champions
CUST07171,114,3,286.67,4,3,3,433,Loyal Customers
CUST07172,705,2,190.78,1,2,2,122,At-Risk
CUST07173,74,5,482.85,4,5,5,455,High-Value Champions
CUST07174,8,5,477.47,5,5,5,555,High-Value Champions
CUST07175,332,2,192.14,2,2,2,222,At-Risk
CUST07176,212,2,190.76999999999998,2,2,2,222,At-Risk
CUST07177,107,5,478.12,4,5,5,455,High-Value Champions
CUST07178,104,3,287.12,4,3,3,433,Loyal Customers
CUST07179,65,6,572.4,4,5,5,455,High-Value Champions
CUST07180,239,3,288.22,2,3,3,233,Others
CUST07181,249,5,478.56,2,5,5,255,Others
CUST07182,283,2,193.79000000000002,2,2,2,222,At-Risk
CUST07183,470,4,381.79,1,4,4,144,Others
CUST07184,8,3,284.8,5,3,3,533,Loyal Customers
CUST07185,107,5,476.57,4,5,5,455,High-Value Champions
CUST07186,227,3,288.46000000000004,2,3,3,233,Others
CUST07187,697,1,96.25,1,1,1,111,At-Risk
CUST07189,165,1,97.23,3,1,1,311,One-Time Buyers
CUST07190,111,3,280.05,4,3,2,432,Loyal Customers
CUST07191,273,3,288.15,2,3,3,233,Others
CUST07192,48,1,95.89,5,1,1,511,One-Time Buyers
CUST07193,113,4,379.58,4,4,4,444,High-Value Champions
CUST07194,122,2,190.92000000000002,3,2,2,322,Others
CUST07195,646,2,190.99,1,2,2,122,At-Risk
CUST07196,355,1,94.88,1,1,1,111,At-Risk
CUST07197,589,2,191.68,1,2,2,122,At-Risk
CUST07198,206,2,190.99,2,2,2,222,At-Risk
CUST07200,75,5,476.69,4,5,5,455,High-Value Champions
CUST07201,595,1,96.25,1,1,1,111,At-Risk
CUST07202,24,4,379.7,5,4,4,544,High-Value Champions
CUST07203,19,3,286.59000000000003,5,3,3,533,Loyal Customers
CUST07204,90,3,283.35,4,3,3,433,Loyal Customers
CUST07205,198,4,378.90999999999997,3,4,4,344,Loyal Customers
CUST07206,132,2,190.03,3,2,2,322,Others
CUST07207,346,1,96.25,1,1,1,111,At-Risk
CUST07208,83,3,288.24,4,3,3,433,Loyal Customers
CUST07210,632,1,96.25,1,1,1,111,At-Risk
CUST07211,676,1,97.23,1,1,1,111,At-Risk
CUST07212,78,3,288.7,4,3,4,434,Loyal Customers
CUST07213,130,3,283.5,3,3,3,333,Loyal Customers
CUST07214,12,1,95.89,5,1,1,511,One-Time Buyers
CUST07215,121,4,382.77,3,4,4,344,Loyal Customers
CUST07216,158,3,287.12,3,3,3,333,Loyal Customers
CUST07217,67,7,676.4,4,5,5,455,High-Value Champions
CUST07218,220,3,287.69,2,3,3,233,Others
CUST07219,35,2,187.25,5,2,1,521,Potential Loyalists
CUST07220,341,3,285.23,2,3,3,233,Others
CUST07221,158,2,192.45,3,2,2,322,Others
CUST07222,48,3,281.92,5,3,2,532,Loyal Customers
CUST07223,150,2,193.12,3,2,2,322,Others
CUST07224,226,3,285.01,2,3,3,233,Others
CUST07225,571,2,187.25,1,2,1,121,At-Risk
CUST07226,157,5,474.77,3,5,5,355,Loyal Customers
CUST07227,552,2,187.68,1,2,1,121,At-Risk
CUST07228,162,3,286.11,3,3,3,333,Loyal Customers
CUST07229,216,2,192.0,2,2,2,222,At-Risk
CUST07230,282,1,97.23,2,1,1,211,At-Risk
CUST07231,124,4,379.92,3,4,4,344,Loyal Customers
CUST07232,515,1,94.67,1,1,1,111,At-Risk
CUST07233,282,2,192.22,2,2,2,222,At-Risk
CUST07234,48,3,283.14,5,3,3,533,Loyal Customers
CUST07235,281,1,94.67,2,1,1,211,At-Risk
CUST07236,673,1,96.11,1,1,1,111,At-Risk
CUST07237,355,1,94.88,1,1,1,111,At-Risk
CUST07238,79,4,380.32,4,4,4,444,High-Value Champions
CUST07239,23,5,474.78,5,5,5,555,High-Value Champions
CUST07240,370,5,475.36,1,5,5,155,Others
CUST07241,120,5,480.0,3,5,5,355,Loyal Customers
CUST07242,30,6,570.98,5,5,5,555,High-Value Champions
CUST07243,34,5,474.3,5,5,5,555,High-Value Champions
CUST07244,107,3,289.9,4,3,4,434,Loyal Customers
CUST07246,18,1,94.67,5,1,1,511,One-Time Buyers
CUST07247,65,5,479.01,4,5,5,455,High-Value Champions
CUST07248,209,2,194.46,2,2,2,222,At-Risk
CUST07249,310,1,94.45,2,1,1,211,At-Risk
CUST07251,553,2,187.68,1,2,1,121,At-Risk
CUST07252,21,3,286.81,5,3,3,533,Loyal Customers
CUST07253,99,2,189.32999999999998,4,2,1,421,Potential Loyalists
CUST07254,112,9,853.64,4,5,5,455,High-Value Champions
CUST07255,497,2,190.76999999999998,1,2,2,122,At-Risk
CUST07256,23,5,480.67,5,5,5,555,High-Value Champions
CUST07257,90,8,761.25,4,5,5,455,High-Value Champions
CUST07258,60,2,192.36,4,2,2,422,Potential Loyalists
CUST07259,67,7,674.63,4,5,5,455,High-Value Champions
CUST07260,92,4,381.47,4,4,4,444,High-Value Champions
CUST07261,54,5,478.71000000000004,4,5,5,455,High-Value Champions
CUST07262,421,2,191.13,1,2,2,122,At-Risk
CUST07263,0,4,380.12,5,4,4,544,High-Value Champions
CUST07264,592,2,190.92000000000002,1,2,2,122,At-Risk
CUST07265,339,1,94.88,2,1,1,211,At-Risk
CUST07266,464,2,189.32999999999998,1,2,1,121,At-Risk
CUST07267,95,3,286.45,4,3,3,433,Loyal Customers
CUST07268,312,3,283.78999999999996,2,3,3,233,Others
CUST07269,383,3,284.0,1,3,3,133,Others
CUST07270,383,1,95.89,1,1,1,111,At-Risk
CUST07271,311,3,285.68,2,3,3,233,Others
CUST07272,53,1,96.56,4,1,1,411,One-Time Buyers
CUST07273,326,4,383.44,2,4,4,244,Others
CUST07274,240,5,480.67,2,5,5,255,Others
CUST07275,4,5,477.82,5,5,5,555,High-Value Champions
CUST07276,64,2,192.14,4,2,2,422,Potential Loyalists
CUST07277,162,2,191.44,3,2,2,322,Others
CUST07278,52,5,477.15,4,5,5,455,High-Value Champions
CUST07279,151,3,285.45,3,3,3,333,Loyal Customers
CUST07280,688,1,94.88,1,1,1,111,At-Risk
CUST07281,260,1,92.8,2,1,1,211,At-Risk
CUST07282,107,5,474.06,4,5,5,455,High-Value Champions
CUST07283,138,2,189.34,3,2,2,322,Others
CUST07284,137,5,473.7,3,5,5,355,Loyal Customers
CUST07285,104,3,285.01,4,3,3,433,Loyal Customers
CUST07286,322,7,669.48,2,5,5,255,Others
CUST07287,389,3,286.11,1,3,3,133,Others
CUST07288,25,4,381.26,5,4,4,544,High-Value Champions
CUST07289,39,6,571.59,5,5,5,555,High-Value Champions
CUST07291,134,3,287.24,3,3,3,333,Loyal Customers
CUST07292,28,4,376.52,5,4,4,544,High-Value Champions
CUST07293,24,3,288.67,5,3,3,533,Loyal Customers
CUST07294,195,3,283.58,3,3,3,333,Loyal Customers
CUST07295,461,1,96.25,1,1,1,111,At-Risk
CUST07296,697,1,92.8,1,1,1,111,At-Risk
CUST07297,652,1,94.45,1,1,1,111,At-Risk
CUST07298,160,3,285.59000000000003,3,3,3,333,Loyal Customers
CUST07299,64,4,379.97,4,4,4,444,High-Value Champions
CUST07300,9,1,92.8,5,1,1,511,One-Time Buyers
CUST07301,192,4,384.71000000000004,3,4,4,344,Loyal Customers
CUST07302,67,2,192.45,4,2,2,422,Potential Loyalists
CUST07303,28,3,286.9,5,3,3,533,Loyal Customers
CUST07304,227,4,379.03,2,4,4,244,Others
CUST07305,64,3,285.44,4,3,3,433,Loyal Customers
CUST07306,374,3,288.22,1,3,3,133,Others
CUST07307,40,2,190.56,5,2,2,522,Potential Loyalists
CUST07308,185,7,672.9,3,5,5,355,Loyal Customers
CUST07309,28,2,190.03,5,2,2,522,Potential Loyalists
CUST07310,133,5,479.57,3,5,5,355,Loyal Customers
CUST07311,28,4,381.86,5,4,4,544,High-Value Champions
CUST07312,52,2,191.01,4,2,2,422,Potential Loyalists
CUST07313,52,4,383.58,4,4,4,444,High-Value Champions
CUST07314,26,2,190.03,5,2,2,522,Potential Loyalists
CUST07315,25,3,282.35,5,3,3,533,Loyal Customers
CUST07316,158,4,383.15,3,4,4,344,Loyal Customers
CUST07318,67,3,285.65,4,3,3,433,Loyal Customers
CUST07319,194,4,380.8,3,4,4,344,Loyal Customers
CUST07321,87,4,383.68,4,4,4,444,High-Value Champions
CUST07322,46,3,286.28,5,3,3,533,Loyal Customers
CUST07324,719,1,92.8,1,1,1,111,At-Risk
CUST07325,278,3,287.26,2,3,3,233,Others
CUST07326,263,5,470.61,2,5,5,255,Others
CUST07327,51,1,96.25,4,1,1,411,One-Time Buyers
CUST07328,10,9,866.75,5,5,5,555,High-Value Champions
CUST07329,259,1,95.89,2,1,1,211,At-Risk
CUST07330,49,5,477.82,4,5,5,455,High-Value Champions
CUST07331,355,2,193.48000000000002,1,2,2,122,At-Risk
CUST07332,266,5,480.33,2,5,5,255,Others
CUST07333,198,1,96.11,3,1,1,311,One-Time Buyers
CUST07334,386,2,191.44,1,2,2,122,At-Risk
CUST07335,8,7,670.36,5,5,5,555,High-Value Champions
CUST07336,128,3,287.03,3,3,3,333,Loyal Customers
CUST07337,705,1,97.23,1,1,1,111,At-Risk
CUST07338,268,1,94.88,2,1,1,211,At-Risk
CUST07339,193,1,94.88,3,1,1,311,One-Time Buyers
CUST07340,357,3,287.26,1,3,3,133,Others
CUST07341,68,5,476.31,4,5,5,455,High-Value Champions
CUST07342,166,1,94.67,3,1,1,311,One-Time Buyers
CUST07343,150,7,672.21,3,5,5,355,Loyal Customers
CUST07344,534,1,94.45,1,1,1,111,At-Risk
CUST07345,492,1,92.8,1,1,1,111,At-Risk
CUST07346,315,2,189.32999999999998,2,2,1,221,At-Risk
CUST07347,50,2,192.0,4,2,2,422,Potential Loyalists
CUST07348,366,5,474.8,1,5,5,155,Others
CUST07349,358,1,97.23,1,1,1,111,At-Risk
CUST07350,369,1,92.8,1,1,1,111,At-Risk
CUST07351,62,2,189.12,4,2,1,421,Potential Loyalists
CUST07352,602,1,96.56,1,1,1,111,At-Risk
CUST07353,65,5,478.77,4,5,5,455,High-Value Champions
CUST07354,328,2,191.01,2,2,2,222,At-Risk
CUST07355,19,4,379.47,5,4,4,544,High-Value Champions
CUST07356,453,2,189.32999999999998,1,2,1,121,At-Risk
CUST07357,3,3,283.72,5,3,3,533,Loyal Customers
CUST07358,112,2,190.99,4,2,2,422,Potential Loyalists
CUST07360,25,6,573.35,5,5,5,555,High-Value Champions
CUST07361,319,2,191.68,2,2,2,222,At-Risk
CUST07362,272,5,474.71,2,5,5,255,Others
CUST07363,43,7,665.37,5,5,5,555,High-Value Champions
CUST07364,441,2,191.9,1,2,2,122,At-Risk
CUST07365,567,4,382.05,1,4,4,144,Others
CUST07366,147,4,381.79,3,4,4,344,Loyal Customers
CUST07367,11,1,94.88,5,1,1,511,One-Time Buyers
CUST07368,71,3,289.23,4,3,4,434,Loyal Customers
CUST07369,420,2,190.56,1,2,2,122,At-Risk
CUST07370,33,4,385.48,5,4,4,544,High-Value Champions
CUST07371,396,1,94.88,1,1,1,111,At-Risk
CUST07372,46,3,287.26,5,3,3,533,Loyal Customers
CUST07373,615,2,191.01,1,2,2,122,At-Risk
CUST07374,40,1,92.8,5,1,1,511,One-Time Buyers
CUST07375,36,3,285.58,5,3,3,533,Loyal Customers
CUST07376,64,4,380.04,4,4,4,444,High-Value Champions
CUST07379,0,2,190.56,5,2,2,522,Potential Loyalists
CUST07380,55,3,288.61,4,3,3,433,Loyal Customers
CUST07381,33,1,95.89,5,1,1,511,One-Time Buyers
CUST07382,284,2,192.81,2,2,2,222,At-Risk
CUST07383,116,4,383.37,3,4,4,344,Loyal Customers
CUST07384,708,1,96.25,1,1,1,111,At-Risk
CUST07385,70,4,382.84000000000003,4,4,4,444,High-Value Champions
CUST07386,285,3,289.59000000000003,2,3,4,234,Others
CUST07387,44,5,478.03,5,5,5,555,High-Value Champions
CUST07388,71,2,190.99,4,2,2,422,Potential Loyalists
CUST07389,94,4,384.49,4,4,4,444,High-Value Champions
CUST07390,393,3,288.47,1,3,3,133,Others
CUST07391,128,1,96.11,3,1,1,311,One-Time Buyers
CUST07392,79,2,192.36,4,2,2,422,Potential Loyalists
CUST07393,532,3,283.58,1,3,3,133,Others
CUST07394,71,10,954.59,4,5,5,455,High-Value Champions
CUST07395,195,4,380.73,3,4,4,344,Loyal Customers
CUST07396,75,1,97.23,4,1,1,411,One-Time Buyers
CUST07397,491,1,94.88,1,1,1,111,At-Risk
CUST07399,105,1,96.25,4,1,1,411,One-Time Buyers
CUST07400,148,4,385.02,3,4,4,344,Loyal Customers
CUST07401,283,3,285.8,2,3,3,233,Others
CUST07402,105,3,283.57,4,3,3,433,Loyal Customers
CUST07403,19,4,379.9,5,4,4,544,High-Value Champions
CUST07404,76,4,383.35,4,4,4,444,High-Value Champions
CUST07405,142,4,381.27,3,4,4,344,Loyal Customers
CUST07406,355,4,384.61,1,4,4,144,Others
CUST07407,210,3,286.14,2,3,3,233,Others
CUST07408,73,2,191.68,4,2,2,422,Potential Loyalists
CUST07409,291,2,190.56,2,2,2,222,At-Risk
CUST07410,68,6,572.7,4,5,5,455,High-Value Champions
CUST07411,154,4,382.17,3,4,4,344,Loyal Customers
CUST07412,323,1,97.23,2,1,1,211,At-Risk
CUST07413,34,5,474.52,5,5,5,555,High-Value Champions
CUST07414,147,1,97.23,3,1,1,311,One-Time Buyers
CUST07415,14,4,380.06,5,4,4,544,High-Value Champions
CUST07416,142,4,385.62,3,4,4,344,Loyal Customers
CUST07417,49,1,94.45,4,1,1,411,One-Time Buyers
CUST07419,73,4,381.93,4,4,4,444,High-Value Champions
CUST07420,391,3,287.03,1,3,3,133,Others
CUST07421,60,7,671.9200000000001,4,5,5,455,High-Value Champions
CUST07422,293,4,378.65999999999997,2,4,4,244,Others
CUST07423,254,4,383.59000000000003,2,4,4,244,Others
CUST07424,215,2,193.79000000000002,2,2,2,222,At-Risk
CUST07425,188,2,191.9,3,2,2,322,Others
CUST07426,49,3,285.8,4,3,3,433,Loyal Customers
CUST07427,498,3,288.7,1,3,4,134,Others
CUST07428,86,5,479.23,4,5,5,455,High-Value Champions
CUST07429,109,3,286.57,4,3,3,433,Loyal Customers
CUST07430,70,4,383.8,4,4,4,444,High-Value Champions
CUST07431,169,5,475.22,3,5,5,355,Loyal Customers
CUST07432,61,6,574.52,4,5,5,455,High-Value Champions
CUST07433,507,1,96.11,1,1,1,111,At-Risk
CUST07434,178,4,382.22,3,4,4,344,Loyal Customers
CUST07435,219,4,385.93,2,4,4,244,Others
CUST07436,18,7,674.85,5,5,5,555,High-Value Champions
CUST07437,219,3,283.93,2,3,3,233,Others
CUST07438,515,1,95.89,1,1,1,111,At-Risk
CUST07439,150,4,381.27,3,4,4,344,Loyal Customers
CUST07440,139,4,382.22,3,4,4,344,Loyal Customers
CUST07441,0,4,385.23,5,4,4,544,High-Value Champions
CUST07442,450,2,193.34,1,2,2,122,At-Risk
CUST07443,38,5,478.59000000000003,5,5,5,555,High-Value Champions
CUST07444,90,4,381.83,4,4,4,444,High-Value Champions
CUST07445,116,4,383.82,3,4,4,344,Loyal Customers
CUST07446,494,4,383.68,1,4,4,144,Others
CUST07447,207,4,382.36,2,4,4,244,Others
CUST07448,402,2,192.67000000000002,1,2,2,122,At-Risk
CUST07449,172,3,286.59000000000003,3,3,3,333,Loyal Customers
CUST07450,61,4,381.45,4,4,4,444,High-Value Champions
CUST07452,114,2,191.68,4,2,2,422,Potential Loyalists
CUST07453,259,1,94.88,2,1,1,211,At-Risk
CUST07454,201,3,285.01,3,3,3,333,Loyal Customers
CUST07455,143,3,290.35,3,3,4,334,Loyal Customers
CUST07456,4,4,379.47,5,4,4,544,High-Value Champions
CUST07457,172,2,191.9,3,2,2,322,Others
CUST07458,459,1,92.8,1,1,1,111,At-Risk
CUST07459,35,8,767.34,5,5,5,555,High-Value Champions
CUST07460,41,6,576.51,5,5,5,555,High-Value Champions
CUST07461,519,2,187.68,1,2,1,121,At-Risk
CUST07462,98,4,380.58000000000004,4,4,4,444,High-Value Champions
CUST07463,46,6,577.82,5,5,5,555,High-Value Champions
CUST07464,267,1,92.8,2,1,1,211,At-Risk
CUST07465,57,3,286.81,4,3,3,433,Loyal Customers
CUST07466,295,2,190.03,2,2,2,222,At-Risk
CUST07467,119,2,187.47,3,2,1,321,Others
CUST07468,91,2,192.36,4,2,2,422,Potential Loyalists
CUST07469,156,4,379.46,3,4,4,344,Loyal Customers
CUST07470,53,5,480.91,4,5,5,455,High-Value Champions
CUST07471,304,2,190.99,2,2,2,222,At-Risk
CUST07472,230,2,190.76999999999998,2,2,2,222,At-Risk
CUST07473,36,2,192.67000000000002,5,2,2,522,Potential Loyalists
CUST07474,76,2,190.92000000000002,4,2,2,422,Potential Loyalists
CUST07475,145,6,572.84,3,5,5,355,Loyal Customers
CUST07476,347,3,286.95,1,3,3,133,Others
CUST07478,62,3,282.83,4,3,3,433,Loyal Customers
CUST07479,37,2,185.6,5,2,1,521,Potential Loyalists
CUST07480,299,1,94.88,2,1,1,211,At-Risk
CUST07481,52,2,190.34,4,2,2,422,Potential Loyalists
CUST07482,241,3,285.15999999999997,2,3,3,233,Others
CUST07483,271,5,476.69,2,5,5,255,Others
CUST07484,333,4,381.02,2,4,4,244,Others
CUST07485,237,2,193.34,2,2,2,222,At-Risk
CUST07486,409,4,383.22,1,4,4,144,Others
CUST07487,514,1,96.11,1,1,1,111,At-Risk
CUST07489,43,5,483.83000000000004,5,5,5,555,High-Value Champions
CUST07490,59,4,378.38,4,4,4,444,High-Value Champions
CUST07491,71,5,481.58000000000004,4,5,5,455,High-Value Champions
CUST07492,438,2,191.78,1,2,2,122,At-Risk
CUST07493,86,2,187.68,4,2,1,421,Potential Loyalists
CUST07494,13,6,569.3,5,5,5,555,High-Value Champions
CUST07495,198,7,662.72,3,5,5,355,Loyal Customers
CUST07496,169,4,380.37,3,4,4,344,Loyal Customers
CUST07497,400,2,188.91,1,2,1,121,At-Risk
CUST07498,25,1,96.56,5,1,1,511,One-Time Buyers
CUST07499,110,4,377.23,4,4,4,444,High-Value Champions
CUST07500,172,2,193.34,3,2,2,322,Others
CUST07502,466,2,192.11,1,2,2,122,At-Risk
CUST07503,661,1,94.67,1,1,1,111,At-Risk
CUST07504,102,6,573.47,4,5,5,455,High-Value Champions
CUST07505,10,3,285.25,5,3,3,533,Loyal Customers
CUST07506,399,1,97.23,1,1,1,111,At-Risk
CUST07507,36,4,383.01,5,4,4,544,High-Value Champions
CUST07508,47,4,377.71,5,4,4,544,High-Value Champions
CUST07509,278,5,472.40999999999997,2,5,5,255,Others
CUST07510,0,2,188.91,5,2,1,521,Potential Loyalists
CUST07511,242,4,382.89,2,4,4,244,Others
CUST07512,10,4,384.57,5,4,4,544,High-Value Champions
CUST07513,113,4,379.46000000000004,4,4,4,444,High-Value Champions
CUST07514,211,6,574.65,2,5,5,255,Others
CUST07515,45,4,382.46000000000004,5,4,4,544,High-Value Champions
CUST07517,158,4,383.45,3,4,4,344,Loyal Customers
CUST07518,53,2,191.13,4,2,2,422,Potential Loyalists
CUST07519,306,1,96.25,2,1,1,211,At-Risk
CUST07520,55,5,477.73,4,5,5,455,High-Value Champions
CUST07521,105,3,288.01,4,3,3,433,Loyal Customers
CUST07522,112,8,760.94,4,5,5,455,High-Value Champions
CUST07523,91,3,287.02,4,3,3,433,Loyal Customers
CUST07524,28,5,478.49,5,5,5,555,High-Value Champions
CUST07525,163,1,96.25,3,1,1,311,One-Time Buyers
CUST07527,198,5,476.0,3,5,5,355,Loyal Customers
CUST07528,16,4,380.06,5,4,4,544,High-Value Champions
CUST07529,181,4,380.03999999999996,3,4,4,344,Loyal Customers
CUST07530,132,4,381.35,3,4,4,344,Loyal Customers
CUST07531,40,5,473.15,5,5,5,555,High-Value Champions
CUST07533,585,1,97.23,1,1,1,111,At-Risk
CUST07534,78,3,288.15,4,3,3,433,Loyal Customers
CUST07535,480,2,189.05,1,2,1,121,At-Risk
CUST07536,110,5,480.35,4,5,5,455,High-Value Champions
CUST07537,28,5,477.87,5,5,5,555,High-Value Champions
CUST07538,101,5,477.65999999999997,4,5,5,455,High-Value Champions
CUST07539,91,5,473.13,4,5,5,455,High-Value Champions
CUST07540,160,7,670.84,3,5,5,355,Loyal Customers
CUST07541,224,4,382.25,2,4,4,244,Others
CUST07542,180,2,190.56,3,2,2,322,Others
CUST07543,213,3,288.46000000000004,2,3,3,233,Others
CUST07544,48,8,758.3,5,5,5,555,High-Value Champions
CUST07545,101,4,385.57,4,4,4,444,High-Value Champions
CUST07546,325,1,92.8,2,1,1,211,At-Risk
CUST07547,8,1,94.45,5,1,1,511,One-Time Buyers
CUST07548,44,3,285.15,5,3,3,533,Loyal Customers
CUST07549,47,2,193.48000000000002,5,2,2,522,Potential Loyalists
CUST07551,350,2,190.34,1,2,2,122,At-Risk
